row_id,status,endpoint,value_nm,relation_nm,p_activity,p_relation,chemical_group,assay_group,reason,chemical_id,canonical_isomeric_smiles,murcko_scaffold,source_activity_id,source_document,source_year,raw_value,raw_unit,raw_relation,raw_origin,potential_duplicate
ACT-0095,eligible,IC50,486.0,=,6.313363731,=,CHEM-4e4b06611b4e2190,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL6033665,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328009,CHEMBL5728430,2021,486,nM,=,public_measurement_reformatted,1
ACT-0096,context_only,IC50,3330.0,>,5.477555766,<,CHEM-385a0c33eeaf1968,CHEMBL5736732|IC50,"censored concentration; log threshold retained with reversed inequality, not exact training label; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence",CHEMBL4458266,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc2n1C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328027,CHEMBL5728430,2021,3330,nM,>,public_measurement_reformatted,1
ACT-0097,eligible,IC50,126.0,=,6.899629455,=,CHEM-b9d594eb84afc77f,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint,CHEMBL5900599,CCn1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc21,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328036,CHEMBL5728430,2021,126,nM,=,public_measurement_reformatted,0
ACT-0098,eligible,IC50,358.0,=,6.446116973,=,CHEM-ec75515084ae8ed9,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4445727,CCn1c(C)nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)C)C5)ncc3F)cc21,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328045,CHEMBL5728430,2021,0.358,uM,=,public_measurement_reformatted,1
ACT-0099,eligible,IC50,301.0,=,6.521433504,=,CHEM-62c41d2138273056,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5935906,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6CC6)c5c4)n3)ccc2C1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328054,CHEMBL5728430,2021,301,nM,=,public_measurement_reformatted,1
ACT-0100,eligible,IC50,42.8,=,7.368556231,=,CHEM-0d0e50504fb621a1,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5816005,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCOCC4)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CCN2CCOCC2)C3)n1,28328063,CHEMBL5728430,2021,42.8,nM,=,public_measurement_reformatted,1
ACT-0101,eligible,IC50,39.6,=,7.402304814,=,CHEM-c8b4d8b105d66b9d,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5979966,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCN(C)CC4)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CCN2CCNCC2)C3)n1,28328072,CHEMBL5728430,2021,39.6,nM,=,public_measurement_reformatted,1
ACT-0102,eligible,IC50,67.0,=,7.173925197,=,CHEM-16a4de1d344ed98d,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL6002613,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCP(C)(=O)CC4)C5)ncc3F)cc2n1C(C)(C)C,O=[PH]1CCN(CCN2CCc3nc(Nc4nccc(-c5ccc6nc[nH]c6c5)n4)ccc3C2)CC1,28328081,CHEMBL5728430,2021,67,nM,=,public_measurement_reformatted,1
ACT-0103,eligible,IC50,48.4,=,7.315154638,=,CHEM-c819110f37447e94,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5834090,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCO)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328090,CHEMBL5728430,2021,48.4,nM,=,public_measurement_reformatted,1
ACT-0104,eligible,IC50,73.1,=,7.136082623,=,CHEM-1e4df3d061025532,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5983466,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCN(C)C)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328099,CHEMBL5728430,2021,7.31e-08,M,=,public_measurement_reformatted,1
ACT-0105,eligible,IC50,34.6,=,7.460923901,=,CHEM-3bcece6d17e73b25,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5921721,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CC[Si](C)(C)C)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328108,CHEMBL5728430,2021,0.0346,uM,=,public_measurement_reformatted,1
ACT-0106,eligible,IC50,21.0,=,7.677780705,=,CHEM-ef3ced69f7e42e26,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5981008,CC(=N)NCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328117,CHEMBL5728430,2021,21,nM,=,public_measurement_reformatted,1
ACT-0107,eligible,IC50,6.68,=,8.175223538,=,CHEM-9822352de6a3cbee,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL6002674,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328126,CHEMBL5728430,2021,6.68,nM,=,public_measurement_reformatted,1
ACT-0108,eligible,IC50,60.2,=,7.220403509,=,CHEM-f2c47945fc27d48c,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5845923,CCOP(=O)(OCC)C1(O)CCN(CCN2CCc3nc(Nc4ncc(F)c(-c5cc(F)c6nc(C)n(C(C)(C)C)c6c5)n4)ccc3C2)C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CCN2CCCC2)C3)n1,28328144,CHEMBL5728430,2021,60.2,nM,=,public_measurement_reformatted,1
ACT-0109,eligible,IC50,27.6,=,7.559090918,=,CHEM-42bc827f1065674c,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5953254,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN(C)CCP(=O)(O)O)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328153,CHEMBL5728430,2021,27.6,nM,=,public_measurement_reformatted,1
ACT-0110,eligible,IC50,59.3,=,7.226945307,=,CHEM-51ed3631b5a5caa1,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5772567,CCOP(=O)(CCN(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)(C)C)c5c4)n3)ccc2C1)OCC,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328162,CHEMBL5728430,2021,59.3,nM,=,public_measurement_reformatted,1
ACT-0111,eligible,IC50,27.0,=,7.568636236,=,CHEM-bc27b6bb09e9737d,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5751847,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(N)=NO)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328171,CHEMBL5728430,2021,27,nM,=,public_measurement_reformatted,1
ACT-0112,eligible,IC50,40.2,=,7.395773947,=,CHEM-77a5a4cd38f10001,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint,CHEMBL6031262,C/C(=N/O)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328180,CHEMBL5728430,2021,0.0402,uM,=,public_measurement_reformatted,0
ACT-0113,eligible,IC50,20.8,=,7.681936665,=,CHEM-84cef84952496cb9,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5938059,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328189,CHEMBL5728430,2021,20.8,nM,=,public_measurement_reformatted,1
ACT-0114,eligible,IC50,20.0,=,7.698970004,=,CHEM-d1fff744f73710ac,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5933703,CNCCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C6(C)CC6)c5c4)n3)ccc2C1,c1cc(-c2ccc3ncn(C4CC4)c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328198,CHEMBL5728430,2021,20,nM,=,public_measurement_reformatted,1
ACT-0115,eligible,IC50,117.0,=,6.931814138,=,CHEM-2773fcab444beafd,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint,CHEMBL4525034,CCOP(=O)(OCC)N(C)CCN1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328216,CHEMBL5728430,2021,117,nM,=,public_measurement_reformatted,0
ACT-0116,eligible,IC50,50.3,=,7.298432015,=,CHEM-03f25696d23571b6,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5799961,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(C)CN(C)C)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328225,CHEMBL5728430,2021,50.3,nM,=,public_measurement_reformatted,1
ACT-0117,eligible,IC50,32.0,=,7.494850022,=,CHEM-b1452b3185b46678,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5775776,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CC=C(B(O)O)CC4)C5)ncc3F)cc2n1C(C)(C)C,C1=CCN(CCN2CCc3nc(Nc4nccc(-c5ccc6nc[nH]c6c5)n4)ccc3C2)CC1,28328234,CHEMBL5728430,2021,3.2e-08,M,=,public_measurement_reformatted,1
ACT-0118,eligible,IC50,13.1,=,7.882728704,=,CHEM-0592ca12564c7a80,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5979303,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCS(C)(=O)=O)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328243,CHEMBL5728430,2021,13.1,nM,=,public_measurement_reformatted,1
ACT-0119,eligible,IC50,14.0,=,7.853871964,=,CHEM-502adea8afc3ce4f,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint,CHEMBL6004741,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC=NO)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328252,CHEMBL5728430,2021,0.014,uM,=,public_measurement_reformatted,0
ACT-0120,eligible,IC50,18.0,=,7.744727495,=,CHEM-b8b7b0b64a3e54db,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5956134,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CC(C)(C)N)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328261,CHEMBL5728430,2021,18,nM,=,public_measurement_reformatted,1
ACT-0121,eligible,IC50,18.5,=,7.732828272,=,CHEM-4cffa1ee093ef7c9,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5758951,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCN4CCC(B(O)O)CC4)C5)ncc3F)cc2n1C(C)(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCN(CCN2CCCCC2)C3)n1,28328270,CHEMBL5728430,2021,18.5,nM,=,public_measurement_reformatted,1
ACT-0122,eligible,IC50,17.0,=,7.769551079,=,CHEM-37c823f2ac118302,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5836990,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCNC5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328279,CHEMBL5728430,2021,17,nM,=,public_measurement_reformatted,1
ACT-0123,eligible,IC50,13.5,=,7.869666232,=,CHEM-b1afaa2f8f6df7c9,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4213219,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(C(=O)CO)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328288,CHEMBL5728430,2021,13.5,nM,=,public_measurement_reformatted,1
ACT-0124,eligible,IC50,31.9,=,7.496209317,=,CHEM-db1a73d07b1dba27,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5834517,CC(=O)N1CCc2nc(Nc3ncc(F)c(-c4cc(F)c5nc(C)n(C(C)C)c5c4)n3)ccc2C1,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328306,CHEMBL5728430,2021,31.9,nM,=,public_measurement_reformatted,1
ACT-0125,eligible,IC50,19.9,=,7.701146924,=,CHEM-6374d7615f692028,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL5908734,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCO)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328315,CHEMBL5728430,2021,19.9,nM,=,public_measurement_reformatted,1
ACT-0126,eligible,IC50,22.5,=,7.647817482,=,CHEM-6af35978ad5acbaa,CHEMBL5736732|IC50,source-reconciled exact historical assay-export IC50; not cellular or matched 1mM ATP endpoint; source potential_duplicate flag retained; does not itself establish ingestion duplication or independence,CHEMBL4207796,Cc1nc2c(F)cc(-c3nc(Nc4ccc5c(n4)CCN(CCF)C5)ncc3F)cc2n1C(C)C,c1cc(-c2ccc3nc[nH]c3c2)nc(Nc2ccc3c(n2)CCNC3)n1,28328324,CHEMBL5728430,2021,0.0225,uM,=,public_measurement_reformatted,1
ACT-0127,context_only,IC50,5.6,=,8.251811973,=,CHEM-128aa8c0ea34228a,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL1964242,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)NCc2ccccc2)cc1,1142480,CHEMBL1134300,2001,5.6,nM,=,public_measurement_reformatted,0
ACT-0128,context_only,IC50,560.0,=,6.251811973,=,CHEM-b6bbd9d157fe3e15,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL1234085,CNS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,O=C1Nc2ccccc2/C1=C/Nc1ccccc1,1142488,CHEMBL1134300,2001,560,nM,=,public_measurement_reformatted,0
ACT-0129,context_only,IC50,4.6,=,8.337242168,=,CHEM-c15c5af11dcfdaf3,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL314397,NS(=O)(=O)c1ccc(/N=N/c2c(O)[nH]c3cccc(I)c23)cc1,c1ccc(/N=N/c2c[nH]c3ccccc23)cc1,1143809,CHEMBL1134300,2001,4.6,nM,=,public_measurement_reformatted,0
ACT-0130,context_only,IC50,8.9,=,8.050609993,=,CHEM-58a36719c032d74e,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL272165,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4ccncc4)cc32)cc1,O=C1Nc2ccc(C(=O)NCc3ccncc3)cc2/C1=N/Nc1ccccc1,1143811,CHEMBL1134300,2001,8.9e-09,M,=,public_measurement_reformatted,0
ACT-0131,context_only,IC50,120.0,=,6.920818754,=,CHEM-c63fe17ac413c3ae,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL438721,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccccc32)cc1,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,1145032,CHEMBL1134300,2001,120,nM,=,public_measurement_reformatted,0
ACT-0132,context_only,IC50,2.5,=,8.602059991,=,CHEM-ea6158569a3ad618,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL270132,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc(-c4cnco4)cc32)cc1,O=C1Nc2ccc(-c3cnco3)cc2/C1=C/Nc1ccccc1,1145034,CHEMBL1134300,2001,2.5,nM,=,public_measurement_reformatted,0
ACT-0133,context_only,IC50,9.700000000000001,=,8.013228266,=,CHEM-4d00214cd3520a3a,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL1276446,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1145036,CHEMBL1134300,2001,0.0097,uM,=,public_measurement_reformatted,0
ACT-0134,context_only,IC50,5.7,=,8.244125144,=,CHEM-e7c780ef8c96b84e,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL1234086,CNS(=O)(=O)Cc1ccc(N/N=C2\C(=O)Nc3ccc4ncsc4c32)cc1,O=C1Nc2ccc3ncsc3c2/C1=N/Nc1ccccc1,1145044,CHEMBL1134300,2001,5.7,nM,=,public_measurement_reformatted,0
ACT-0135,context_only,IC50,21.0,=,7.677780705,=,CHEM-889722716d1cc9d9,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL271182,CCc1ccc2c(c1)NC(=O)/C2=N\Nc1ccc(S(N)(=O)=O)cc1,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,1146499,CHEMBL1134300,2001,21,nM,=,public_measurement_reformatted,0
ACT-0136,context_only,IC50,1.0,=,9.000000000,=,CHEM-fbe7a6ff0f2b1fa8,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL1964249,COCCOCCOCCOCCN(C)S(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccc4ncsc4c32)cc1,O=C1Nc2ccc3ncsc3c2/C1=C/Nc1ccccc1,1146501,CHEMBL1134300,2001,1,nM,=,public_measurement_reformatted,0
ACT-0137,context_only,IC50,4.6,=,8.337242168,=,CHEM-afd23fce0538b52e,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL272667,Cc1c([N+](=O)[O-])ccc2c1/C(=N/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,1149045,CHEMBL1134300,2001,4.6,nM,=,public_measurement_reformatted,0
ACT-0138,context_only,IC50,690.0,=,6.161150909,=,CHEM-f6574fb584a2f42f,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL269850,NS(=O)(=O)c1ccc(N/C=C2\C(=O)Nc3ccccc32)cc1,O=C1Nc2ccccc2/C1=C/Nc1ccccc1,1150272,CHEMBL1134300,2001,690,nM,=,public_measurement_reformatted,0
ACT-0139,context_only,IC50,43.0,=,7.366531544,=,CHEM-a36ca4a263a39631,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL270054,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(Cl)cc32)cc1,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,1150274,CHEMBL1134300,2001,43,nM,=,public_measurement_reformatted,0
ACT-0140,context_only,IC50,13.0,=,7.886056648,=,CHEM-47c29b5fe4a58407,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL409104,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(Oc4ccccc4)c32)cc1,O=C1Nc2cccc(Oc3ccccc3)c2/C1=N/Nc1ccccc1,1150276,CHEMBL1134300,2001,0.013,uM,=,public_measurement_reformatted,0
ACT-0141,context_only,IC50,25.0,=,7.602059991,=,CHEM-5b34d9314bfa11f5,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL272026,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCCCn4ccnc4)cc32)cc1,O=C1Nc2ccc(C(=O)NCCCn3ccnc3)cc2/C1=N/Nc1ccccc1,1150278,CHEMBL1134300,2001,25,nM,=,public_measurement_reformatted,0
ACT-0142,context_only,IC50,12.0,=,7.920818754,=,CHEM-6b191b2f418795d7,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL411865,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cccc(CCc4ccc(O)cc4)c32)cc1,O=C1Nc2cccc(CCc3ccccc3)c2/C1=N/Nc1ccccc1,1151481,CHEMBL1134300,2001,12,nM,=,public_measurement_reformatted,0
ACT-0143,context_only,IC50,1.9000000000000001,=,8.721246399,=,CHEM-d927685ca7a3dcfe,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL429142,CC(C)CC(=O)c1ccc2c(c1)/C(=C/Nc1ccc(S(N)(=O)=O)cc1)C(=O)N2,O=C1Nc2ccccc2/C1=C/Nc1ccccc1,1152636,CHEMBL1134300,2001,1.9e-09,M,=,public_measurement_reformatted,0
ACT-0144,context_only,IC50,2.1,=,8.677780705,=,CHEM-69c4b719a2352e2b,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL271953,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc(C(=O)NCc4cccnc4)cc32)cc1,O=C1Nc2ccc(C(=O)NCc3cccnc3)cc2/C1=N/Nc1ccccc1,1152638,CHEMBL1134300,2001,2.1,nM,=,public_measurement_reformatted,0
ACT-0145,context_only,IC50,43.0,=,7.366531544,=,CHEM-08a745ce55984dfd,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL271183,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3cc(Br)ccc32)cc1,O=C1Nc2ccccc2/C1=N/Nc1ccccc1,1152640,CHEMBL1134300,2001,43,nM,=,public_measurement_reformatted,0
ACT-0146,context_only,IC50,13.0,=,7.886056648,=,CHEM-2c118ba7d0a2e35f,CHEMBL661125|IC50,distinct assay context; no pooling with declared historical modeling endpoint,CHEMBL272833,NS(=O)(=O)c1ccc(N/N=C2\C(=O)Nc3ccc4[nH]ncc4c32)cc1,O=C1Nc2ccc3[nH]ncc3c2/C1=N/Nc1ccccc1,1152642,CHEMBL1134300,2001,13,nM,=,public_measurement_reformatted,0
